t,Xx1,Xx2,Xx3,Xy1,Xy2,Xy3,Xt1,Xt2,Xt3,Zx1,Zx2,Zx3,Zy1,Zy2,Zy3,Zt1,Zt2,Zt3,Rx1,Rx2,Rx3,Ry1,Ry2,Ry3,Rt1,Rt2,Rt3,P11,P12,P13,P14,P15,P16,P17,P18,P19,P21,P22,P23,P24,P25,P26,P27,P28,P29,P31,P32,P33,P34,P35,P36,P37,P38,P39,P41,P42,P43,P44,P45,P46,P47,P48,P49,P51,P52,P53,P54,P55,P56,P57,P58,P59,P61,P62,P63,P64,P65,P66,P67,P68,P69,P71,P72,P73,P74,P75,P76,P77,P78,P79,P81,P82,P83,P84,P85,P86,P87,P88,P89,P91,P92,P93,P94,P95,P96,P97,P98,P99
1063,-1.1046766305568496,-0.007639922804726259,0.07699547135798568,-0.2960731729386611,-0.01027436462768986,-0.16955740493492522,1.8939554412623567,-9.467115664106905e-08,-8.994590866538205e-06,0.0,0.0,-0.18794482946395874,0.0,0.0,-0.020949264988303185,1.8939202714738541,0.0,0.0,0.0,0.0,0.0027121648940517107,0.0,0.0,0.0017951319183535305,3.516978850259811e-05,9.467115664106905e-08,0.0,1075.623632435108,0.06666868650063619,7.1281932089081104e-09,-5.464867447560191e-05,-9.942164053848611e-07,-6.975420629566783e-09,1.1614878339196217e-10,-8.240643652499459e-13,1.300770958376427e-07,0.06666868650063618,1.3333728672970337,8.614647877378855e-06,-9.94217669591659e-07,-1.9183225156766115e-05,-7.025605008915807e-06,3.714819298242224e-09,8.627101803417379e-11,1.3264915040386907e-07,7.128193208908186e-09,8.614647877379013e-06,0.011857269259057187,-6.975783611872747e-09,-7.024635286440295e-06,-0.00575357208784607,3.096737175882326e-11,3.1499480680758933e-06,3.072813452082652e-06,-5.4648674475601986e-05,-9.94217669591662e-07,-6.9757836118726544e-09,1075.6237236032748,0.06666884984871844,8.276419639218635e-09,2.339035848087954e-10,1.9407319918966587e-12,2.578236595802418e-07,-9.942164053848643e-07,-1.918322515676618e-05,-7.024635286440338e-06,0.06666884984871843,1.333376017474189,9.769397169008774e-06,7.351357296835659e-09,3.057037240347929e-09,2.665145511101348e-07,-6.9754206295667865e-09,-7.025605008915828e-06,-0.005753572087846007,8.276419639218734e-09,9.769397169008633e-06,0.012804720878030074,1.1664247187295446e-09,6.221208333446671e-06,6.094697380629387e-06,1.1614878339227837e-10,3.714819298230121e-09,3.09673717518679e-11,2.3390358480821015e-10,7.351357296863548e-09,1.1664247187389654e-09,0.6180339890160884,9.265583384885175e-13,8.230332923353503e-09,-8.240643652457735e-13,8.627101804090038e-11,3.1499480680737503e-06,1.9407319919141806e-12,3.0570372403336554e-09,6.221208333475331e-06,9.265583384879548e-13,6.233405581028575e-07,6.079732908007726e-07,1.3007709583731844e-07,1.3264915040443224e-07,3.0728134520741045e-06,2.5782365958031635e-07,2.665145511106118e-07,6.094697380656257e-06,8.230332920211526e-09,6.079732908226276e-07,20.506250885620048
1064,-1.105058670074899,-3.1905289872020146e-05,-0.03389630956950554,-0.2965868583212342,-0.0135914751927582,-0.18204548198415926,1.894129230992955,4.336532431363006e-07,-8.274738383414433e-06,0.0,0.0,-0.16101005673408508,0.0,0.0,0.090979665517807,1.8942366550551086,0.0,0.0,0.0,0.0,0.0008479627167155557,0.0,0.0,0.0010268112316067085,0.00010742406215369371,4.336532431363006e-07,0.0,1076.6336327359259,0.06666868647244029,7.127980359033318e-09,-5.47960539194547e-05,-9.942560316303636e-07,-6.97678456001818e-09,1.1539380363245143e-10,-8.428790179043583e-13,1.3004066600260875e-07,0.06666868647244027,1.3333728635795394,8.613239669613622e-06,-9.942543148831553e-07,-1.9183199401605215e-05,-7.025153387990267e-06,3.716979047589799e-09,8.271531720964324e-11,1.3245533959819229e-07,7.127980359033457e-09,8.613239669613678e-06,0.01185709543639625,-6.974472343307178e-09,-7.024221229449415e-06,-0.005752478534021746,3.3736604050698645e-11,3.197542343415446e-06,3.1192973226190534e-06,-5.479605391945477e-05,-9.942543148831583e-07,-6.974472343307295e-09,1076.633723928303,0.06666884978836779,8.276679057416038e-09,2.32661275871196e-10,1.977883423618348e-12,2.578522093311434e-07,-9.942560316303672e-07,-1.918319940160508e-05,-7.02422122944944e-06,0.06666884978836776,1.333376020221046,9.771975762575906e-06,7.338235468832468e-09,3.1143588965919307e-09,2.658898887713234e-07,-6.9767845600182096e-09,-7.025153387990179e-06,-0.005752478534021762,8.276679057415798e-09,9.771975762575701e-06,0.01280760593018142,1.1666038619920938e-09,6.331762144513964e-06,6.2025231390475496e-06,1.1539380363234775e-10,3.7169790475855514e-09,3.3736604047070864e-11,2.3266127587149148e-10,7.338235468864848e-09,1.1666038619993368e-09,0.6180339890160881,9.439991032483612e-13,8.230346117689831e-09,-8.42879017899435e-13,8.271531720867017e-11,3.1975423434600522e-06,1.97788342361068e-12,3.1143588965900183e-09,6.3317621445327126e-06,9.439991032464982e-13,6.233388680151393e-07,6.07972044259625e-07,1.3004066600232693e-07,1.3245533959808993e-07,3.119297322620179e-06,2.5785220933123733e-07,2.6588988877212455e-07,6.202523139051265e-06,8.230346116945253e-09,6.079720442642156e-07,20.506250885619195
1065,-1.1050603881028591,-0.0018441941568802175,-0.17597962136559062,-0.29726629653165765,-0.01574624619500568,-0.006751631132975472,1.894000107583367,-6.428525771024853e-07,-8.421464008017286e-06,0.0,0.0,0.053270988166332245,0.0,0.0,0.17058686912059784,1.8939202714738541,0.0,0.0,0.0,0.0,0.0037590712659124823,0.0,0.0,0.0015811270619226492,7.983610951289855e-05,6.428525771024853e-07,0.0,1077.6436330367317,0.06666868636194379,7.128086705991154e-09,-5.4943437112495734e-05,-9.942741458942638e-07,-6.975120169919246e-09,1.1514326338776793e-10,-8.165236572097239e-13,1.2999692419432787e-07,0.06666868636194376,1.3333728621869476,8.61417185528669e-06,-9.94270899595086e-07,-1.9180465815864464e-05,-7.023708158813949e-06,3.762910667453129e-09,1.0591502299941659e-10,1.3343819371198934e-07,7.128086705991075e-09,8.614171855286614e-06,0.011859169995674908,-6.975885562317209e-09,-7.025266744897169e-06,-0.005752919741883032,3.259358440384184e-11,3.2037570687560813e-06,3.1253327120918006e-06,-5.49434371124958e-05,-9.942708995950844e-07,-6.9758855623174016e-09,1077.643724253332,0.06666884983319732,8.276679075811309e-09,2.3199088068739465e-10,1.9435122806616645e-12,2.578481909926062e-07,-9.94274145894262e-07,-1.918046581586446e-05,-7.0252667448972e-06,0.06666884983319729,1.3333760280972888,9.77146717673076e-06,7.4407600564692496e-09,3.0706699656318058e-09,2.679438657965588e-07,-6.975120169919207e-09,-7.023708158813913e-06,-0.00575291974188304,8.276679075810814e-09,9.77146717673072e-06,0.012804227978897431,1.1876911810306455e-09,6.2640964952028495e-06,6.137013648582105e-06,1.151432633876461e-10,3.7629106674944415e-09,3.259358441179624e-11,2.3199088068812404e-10,7.440760056493465e-09,1.187691181030437e-09,0.6180339890160874,9.523899731184692e-13,8.230334886964496e-09,-8.165236571771777e-13,1.0591502301933299e-10,3.20375706880087e-06,1.9435122806137398e-12,3.0706699655885633e-09,6.264096495191415e-06,9.523899731210723e-13,6.233396808615937e-07,6.079730294787589e-07,1.2999692419405502e-07,1.3343819371094235e-07,3.1253327121456495e-06,2.578481909927336e-07,2.679438657966135e-07,6.1370136485726885e-06,8.23033488677737e-09,6.079730294761276e-07,20.506250885620002
1066,-1.1051525595855032,-0.009659606650000796,-0.04880405925209788,-0.29805363048829686,-0.008216898335613808,0.040375583767188014,1.8941463030654795,-6.847850818145573e-07,-8.05601473488302e-06,0.0,0.0,0.053270988166332245,0.0,0.0,0.03232172131538391,1.8942366550551086,0.0,0.0,0.0,0.0,0.0005144080340053897,0.0,0.0,0.00113190236200518,9.035198962914492e-05,6.847850818145573e-07,0.0,1078.653633337523,0.06666868627415852,7.127591570106026e-09,-5.509081520652661e-05,-9.942112488974006e-07,-6.974967341358997e-09,1.1594693460720753e-10,-8.312357759571501e-13,1.3000145732688938e-07,0.06666868627415849,1.3333728669392184,8.614376783747625e-06,-9.942134666313454e-07,-1.9180867100294814e-05,-7.0253134818474645e-06,3.777388594738057e-09,6.785960385524325e-11,1.3398861611644372e-07,7.127591570105987e-09,8.614376783747624e-06,0.011856587569419678,-6.976148505131891e-09,-7.024741311486472e-06,-0.005754324912507843,4.085624647069173e-11,3.096085678396997e-06,3.020508115317918e-06,-5.5090815206526676e-05,-9.942134666313446e-07,-6.976148505131926e-09,1078.653724578385,0.06666885005132074,8.277033230501371e-09,2.3365114608741406e-10,1.937802023855171e-12,2.579431508991503e-07,-9.942112488973995e-07,-1.9180867100294838e-05,-7.0247413114864115e-06,0.06666885005132071,1.3333760217944117,9.769708287243151e-06,7.396568716865278e-09,3.0439585983467644e-09,2.6745909619749245e-07,-6.9749673413588014e-09,-7.025313481847375e-06,-0.0057543249125077646,8.277033230501173e-09,9.769708287242905e-06,0.012803956589276317,1.170719512333737e-09,6.1756426512952795e-06,6.050355982161199e-06,1.159469346079692e-10,3.777388594788502e-09,4.085624648189189e-11,2.3365114608811344e-10,7.396568716858938e-09,1.1707195123262099e-09,0.6180339890160879,9.277012144521067e-13,8.230322152220756e-09,-8.312357759354148e-13,6.785960385783254e-11,3.0960856784063596e-06,1.937802023844015e-12,3.0439585983301584e-09,6.1756426512862874e-06,9.277012144431372e-13,6.233414596127426e-07,6.079741956423181e-07,1.3000145732657953e-07,1.3398861611740023e-07,3.0205081153314068e-06,2.579431508992752e-07,2.6745909619734533e-07,6.050355982140234e-06,8.230322152104947e-09,6.079741954323481e-07,20.506250885620748
1067,-1.1056354720286112,-0.007210056111526608,-0.02788303186469777,-0.29846456463262505,-0.002202105783390467,-0.12724261332824477,1.8940065763678946,9.841607864247437e-07,-6.79622373676573e-06,0.0,0.0,-0.11432313174009323,0.0,0.0,0.06643909960985184,1.8939202714738541,0.0,0.0,0.0,0.0,0.002534417402645636,0.0,0.0,0.0004295404259597596,8.63048940404898e-05,9.841607864247437e-07,0.0,1079.6636336383172,0.0666686863495627,7.1287754478427155e-09,-5.523818828727013e-05,-9.94193760948381e-07,-6.976001213172283e-09,1.1649408751087907e-10,-8.719944665116353e-13,1.300328504250134e-07,0.06666868634956269,1.3333728617918004,8.61411121711506e-06,-9.94193531718566e-07,-1.9184462440097355e-05,-7.025468570912039e-06,3.6778678561739053e-09,2.7339238614795856e-11,1.3187671684840454e-07,7.128775447842677e-09,8.6141112171149e-06,0.011857986957244375,-6.9758634677649215e-09,-7.02589651022192e-06,-0.00575436235800992,2.6466825386305824e-11,3.0665768622643714e-06,2.991398691903972e-06,-5.523818828727021e-05,-9.941935317185663e-07,-6.975863467765011e-09,1079.663724903444,0.06666884999847617,8.275732647103034e-09,2.334158316261152e-10,1.9860844911273208e-12,2.58011127545974e-07,-9.94193760948381e-07,-1.918446244009717e-05,-7.025896510222044e-06,0.06666884999847615,1.333376019431798,9.769846821614823e-06,7.303581487881563e-09,3.101946240547735e-09,2.653384016564374e-07,-6.976001213172144e-09,-7.025468570912051e-06,-0.005754362358010076,8.275732647102926e-09,9.769846821614785e-06,0.012803831943080221,1.1608475042474488e-09,6.254199937029227e-06,6.126743032185507e-06,1.1649408751213623e-10,3.6778678561925636e-09,2.6466825389436105e-11,2.3341583162624545e-10,7.303581487871626e-09,1.1608475042442732e-09,0.618033989016089,9.184439121094638e-13,8.230332585062971e-09,-8.719944665054296e-13,2.733923862225813e-11,3.0665768622731776e-06,1.9860844911223868e-12,3.101946240540396e-09,6.254199937017274e-06,9.184439121086231e-13,6.233406646764203e-07,6.079732071886129e-07,1.3003285042476404e-07,1.3187671684927373e-07,2.991398691919796e-06,2.5801112754608625e-07,2.65338401655598e-07,6.126743032175968e-06,8.230332581206375e-09,6.079732071118116e-07,20.506250885619934
1068,-1.105995990315983,-0.005021490280679456,-0.06863251761453139,-0.29857465848432385,-0.007455344750423602,-0.1331333215154784,1.8939532527200025,1.6612675334987031e-07,-6.853920089355755e-06,0.0,0.0,-0.104147769510746,0.0,0.0,0.10773907601833344,1.8939202714738541,0.0,0.0,0.0,0.0,0.00029345819160515874,0.0,0.0,0.00037550959068559375,3.298124614836695e-05,1.6612675334987031e-07,0.0,1080.6736339391061,0.06666868625794893,7.127995803276881e-09,-5.538556848519367e-05,-9.942753388755715e-07,-6.976167434212946e-09,1.1476369072735308e-10,-8.317826161381389e-13,1.299633316635442e-07,0.06666868625794892,1.3333728639080462,8.614240016815351e-06,-9.94276261540149e-07,-1.9185467247630832e-05,-7.025685987508182e-06,3.6307622028560663e-09,8.517349213897622e-11,1.3029071451092072e-07,7.127995803276796e-09,8.614240016815306e-06,0.011857414435661427,-6.975754125079438e-09,-7.024937103748374e-06,-0.005753124919485012,1.152574150466541e-11,3.1707878889157115e-06,3.0926912975517324e-06,-5.538556848519375e-05,-9.942762615401448e-07,-6.97575412507954e-09,1080.673725228492,0.06666884991325267,8.276606567068068e-09,2.3160543476422928e-10,1.9556995948764413e-12,2.579734372920291e-07,-9.94275338875567e-07,-1.918546724763117e-05,-7.0249371037485636e-06,0.06666884991325266,1.3333760185431454,9.770622350893823e-06,7.3601100089789104e-09,3.0805623874515302e-09,2.6598725928286996e-07,-6.976167434213057e-09,-7.0256859875082964e-06,-0.005753124919485034,8.276606567068068e-09,9.770622350893769e-06,0.012805709246485086,1.1832104324371046e-09,6.267227004798028e-06,6.139963220076487e-06,1.1476369072819677e-10,3.6307622028680104e-09,1.1525741507892823e-11,2.316054347640823e-10,7.36011000896566e-09,1.183210432433309e-09,0.6180339890160884,9.336160020560967e-13,8.230335835130582e-09,-8.317826161301408e-13,8.517349215161903e-11,3.170787888962165e-06,1.9556995948585692e-12,3.080562387426367e-09,6.26722700479525e-06,9.336160020564364e-13,6.233398518240689e-07,6.079727628655909e-07,1.2996333166334813e-07,1.302907145118652e-07,3.092691297588745e-06,2.579734372920961e-07,2.659872592823049e-07,6.139963220092161e-06,8.230335832334086e-09,6.079727625785125e-07,20.506250885619682
1069,-1.106247046321267,-0.005930905227948508,-0.08322788330735317,-0.298947455077757,-0.010425040421042035,-0.20371752918548675,1.8941283988875768,4.869211841158662e-07,-6.340755477417951e-06,0.0,0.0,-0.16759411990642548,0.0,0.0,0.14365209639072418,1.8942366550551086,0.0,0.0,0.0,0.0,0.0008515313520626455,0.0,0.0,3.9358118295473865e-05,0.00010825616753185052,4.869211841158662e-07,0.0,1081.6836342398913,0.06666868626535774,7.127896624632428e-09,-5.5532959410522635e-05,-9.94341785221446e-07,-6.976397913630439e-09,1.1325834352259841e-10,-8.213268318692336e-13,1.2982033332916515e-07,0.06666868626535775,1.3333728630790092,8.613239952720852e-06,-9.943403986806238e-07,-1.918266253880349e-05,-7.02480920249398e-06,3.720459900827918e-09,9.488578723174116e-11,1.317836283985981e-07,7.1278966246324124e-09,8.613239952720801e-06,0.011856835804192683,-6.975238675970959e-09,-7.024606066691756e-06,-0.005753166705317851,3.3233902685488634e-11,3.1746104411679346e-06,3.09691576503366e-06,-5.553295941052272e-05,-9.943403986806303e-07,-6.975238675971123e-09,1081.6837255535293,0.06666884985037191,8.276903849474818e-09,2.3197307582419064e-10,1.942426996995196e-12,2.5796898160423496e-07,-9.943417852214525e-07,-1.918266253880364e-05,-7.024606066691876e-06,0.0666688498503719,1.333376022969914,9.771538295621309e-06,7.3839432631213165e-09,3.0642238996138096e-09,2.6660467771303164e-07,-6.976397913630582e-09,-7.024809202494062e-06,-0.005753166705317823,8.276903849474863e-09,9.771538295621145e-06,0.012805820492557542,1.175322154638282e-09,6.242003729303847e-06,6.1151856713314784e-06,1.1325834352316055e-10,3.72045990087421e-09,3.3233902696195834e-11,2.3197307582385736e-10,7.3839432631161e-09,1.17532215463269e-09,0.6180339890160881,9.387302495092373e-13,8.230331810764169e-09,-8.213268318566589e-13,9.48857872304841e-11,3.1746104412032724e-06,1.9424269969831193e-12,3.0642238995995135e-09,6.242003729328834e-06,9.387302495096737e-13,6.233401430075961e-07,6.079731655124173e-07,1.2982033332902328e-07,1.317836283996697e-07,3.096915765063005e-06,2.579689816042724e-07,2.666046777135525e-07,6.115185671339106e-06,8.230331804532743e-09,6.079731655894705e-07,20.506250885620023
1070,-1.1065436337125942,-0.007171762426398281,-0.12834140876166034,-0.29946865967628583,-0.015344510771835625,-0.13908621228899953,1.8939997832953752,-2.577703820035912e-07,-6.4059562055757685e-06,0.0,0.0,-0.08978256583213806,0.0,0.0,0.16639702022075653,1.8939202714738541,0.0,0.0,0.0,0.0,0.0013188846015460831,0.0,0.0,0.0005145019449696309,7.951182152110547e-05,2.577703820035912e-07,0.0,1082.693634540675,0.06666868624588437,7.128049950273763e-09,-5.568034985328325e-05,-9.9430274822286e-07,-6.9747015227741165e-09,1.1440569642789905e-10,-8.001080810519361e-13,1.2975508789224337e-07,0.06666868624588437,1.3333728614088254,8.614293222320522e-06,-9.943015026624773e-07,-1.9182039831306355e-05,-7.023911761161596e-06,3.741568750173227e-09,1.220256942099567e-10,1.3262117886191687e-07,7.128049950273751e-09,8.614293222320491e-06,0.0118592961973457,-6.976053975796813e-09,-7.025220333174829e-06,-0.005752942807096997,3.708168765114914e-11,3.2169415803994147e-06,3.1382943651972175e-06,-5.5680349853283336e-05,-9.943015026624845e-07,-6.9760539757969705e-09,1082.6937258785713,0.06666884993187729,8.276240612346982e-09,2.325530757648319e-10,1.9238936368514426e-12,2.579945014599556e-07,-9.943027482228675e-07,-1.918203983130633e-05,-7.025220333174851e-06,0.06666884993187726,1.3333760243911643,9.770169333302115e-06,7.3644273613824514e-09,3.047018169411195e-09,2.6632971831595135e-07,-6.974701522774222e-09,-7.023911761161514e-06,-0.005752942807096972,8.276240612346769e-09,9.770169333302124e-06,0.012803630082428115,1.1685058866064378e-09,6.233808533151633e-06,6.107032863605259e-06,1.1440569642899674e-10,3.741568750215742e-09,3.70816876563974e-11,2.32553075764591e-10,7.364427361404966e-09,1.168505886608629e-09,0.618033989016088,9.37586469302408e-13,8.230335284713796e-09,-8.001080810377856e-13,1.2202569418049582e-10,3.216941580420115e-06,1.9238936368258832e-12,3.047018169383897e-09,6.233808533087445e-06,9.375864692741442e-13,6.233399746344148e-07,6.079729751114073e-07,1.2975508789215938e-07,1.3262117886290165e-07,3.1382943652004943e-06,2.579945014600163e-07,2.6632971831596924e-07,6.107032863587954e-06,8.230335283849475e-09,6.079729750751994e-07,20.506250885619874
1071,-1.1069022166007338,-0.009968693113031528,-0.0033363638346086133,-0.3002358615107926,-0.01457415412426173,-0.000678347718982647,1.8939506614192045,-1.2561166759686374e-06,-6.636471965136082e-06,0.0,0.0,0.0011971008498221636,0.0,0.0,0.002394201699644327,1.8939202714738541,0.0,0.0,0.0,0.0,0.000780885629365124,0.0,0.0,0.0009847474187183545,3.0389945350428604e-05,1.2561166759686374e-06,0.0,1083.7036348414526,0.06666868619696793,7.12773270384805e-09,-5.582773484263883e-05,-9.942653905402956e-07,-6.974921186240965e-09,1.1527300437087669e-10,-8.065584053195456e-13,1.2973217171944096e-07,0.06666868619696792,1.3333728670581861,8.614666964392768e-06,-9.942680273443442e-07,-1.9181327191732036e-05,-7.024969655642042e-06,3.7858326472421074e-09,1.0749816262055405e-10,1.3392252603271366e-07,7.127732703848011e-09,8.614666964392687e-06,0.011857406286108707,-6.975574268361864e-09,-7.024206285314439e-06,-0.005753363405439315,4.7272125099749006e-11,3.1777777215353022e-06,3.1003333310887382e-06,-5.582773484263893e-05,-9.942680273443474e-07,-6.9755742683619e-09,1083.703726203625,0.06666885000479662,8.276153909025826e-09,2.3238547682944154e-10,1.92326435108911e-12,2.5800613571306254e-07,-9.942653905402986e-07,-1.918132719173196e-05,-7.024206285314459e-06,0.0666688500047966,1.3333760193455861,9.769438695248022e-06,7.3529162408914026e-09,3.039476665452176e-09,2.660156666443233e-07,-6.974921186240988e-09,-7.024969655641933e-06,-0.00575336340543934,8.27615390902583e-09,9.769438695248076e-06,0.012804551584846028,1.1620397986384704e-09,6.2054208237087884e-06,6.079195521995128e-06,1.1527300437207952e-10,3.7858326472692414e-09,4.7272125111296907e-11,2.3238547682975357e-10,7.352916240835067e-09,1.1620397986208269e-09,0.618033989016088,9.334442722322882e-13,8.230329422823115e-09,-8.065584053217403e-13,1.0749816263924588e-10,3.177777721497843e-06,1.923264351077215e-12,3.0394766654426523e-09,6.205420823657161e-06,9.334442722350425e-13,6.233405781190025e-07,6.079734673974725e-07,1.297321717194086e-07,1.339225260328704e-07,3.1003333310541784e-06,2.580061357131218e-07,2.660156666450542e-07,6.079195521936727e-06,8.23032942185129e-09,6.079734675701332e-07,20.50625088562023
1072,-1.1074005776678755,-0.005108797416106556,-0.07482587052240025,-0.3009646892699024,-0.007489486851598342,-0.29785135911366056,1.8941273518738926,2.08789486935594e-06,-4.575119013003101e-06,0.0,0.0,-0.2621650695800781,0.0,0.0,0.16579847037792206,1.8942366550551086,0.0,0.0,0.0,0.0,0.003492598735383823,0.0,0.0,0.00026028168814035135,0.00010930318121604721,2.08789486935594e-06,0.0,1084.7136351422394,0.06666868631466913,7.127785612871634e-09,-5.597511450874822e-05,-9.942314892378557e-07,-6.976607982978814e-09,1.1643578855234289e-10,-8.700264770904495e-13,1.2977256581140263e-07,0.06666868631466913,1.3333728638612925,8.612978127317031e-06,-9.942309766088728e-07,-1.9182190074788076e-05,-7.025553505841784e-06,3.75723271435007e-09,3.5644525328239213e-11,1.3363091506347188e-07,7.127785612871581e-09,8.612978127316958e-06,0.011855986954928429,-6.974479546676866e-09,-7.024564502794877e-06,-0.005753781840501087,4.150065417128992e-11,3.093256055080922e-06,3.017767348895524e-06,-5.597511450874832e-05,-9.94230976608873e-07,-6.974479546676908e-09,1084.7137265286733,0.06666884991329487,8.276572332058549e-09,2.320944101615886e-10,1.9901516447592677e-12,2.5800251544787844e-07,-9.94231489237855e-07,-1.918219007478812e-05,-7.024564502794921e-06,0.06666884991329486,1.3333760202840779,9.771574525742834e-06,7.323545125261018e-09,3.112180296586495e-09,2.6531032800940155e-07,-6.976607982978791e-09,-7.025553505841882e-06,-0.005753781840501091,8.276572332058526e-09,9.771574525742786e-06,0.012806649100768844,1.159569225474172e-09,6.2817202852298984e-06,6.153552597726534e-06,1.1643578855333832e-10,3.757232714320018e-09,4.150065416864025e-11,2.3209441016062275e-10,7.323545125200956e-09,1.15956922546564e-09,0.6180339890160883,9.31595022883215e-13,8.230334620844226e-09,-8.7002647709148e-13,3.564452532812476e-11,3.093256055081088e-06,1.9901516447584005e-12,3.1121802965860866e-09,6.281720285230091e-06,9.31595022894228e-13,6.233401553077632e-07,6.079730134190033e-07,1.2977256581137883e-07,1.3363091506281112e-07,3.017767348895516e-06,2.580025154479698e-07,2.653103280082479e-07,6.153552597727238e-06,8.230334623627857e-09,6.079730134889161e-07,20.50625088561987
1073,-1.1076561513605894,-0.006418660185525487,-0.1360853464601316,-0.3013389926621315,-0.018425548023820834,0.008004879690380051,1.8939994418704384,-1.7077008256327848e-06,-6.274198783864294e-06,0.0,0.0,0.055665187537670135,0.0,0.0,0.12749123573303223,1.8939202714738541,0.0,0.0,0.0,0.0,0.00483741863951908,0.0,0.0,0.0010013268618666027,7.917039658433822e-05,1.7077008256327848e-06,0.0,1085.72363544303,0.06666868628944167,7.128145917672202e-09,-5.612249278443342e-05,-9.942376130146025e-07,-6.974873092656811e-09,1.1626509144170343e-10,-7.773188880022068e-13,1.297990214667827e-07,0.06666868628944166,1.3333728595012955,8.614146524289368e-06,-9.942348391466307e-07,-1.9183440245687276e-05,-7.023735138751976e-06,3.6716116132152227e-09,1.5428619759733596e-10,1.3179045365549206e-07,7.128145917672156e-09,8.61414652428943e-06,0.01185988933616189,-6.9759351664104485e-09,-7.025587539658688e-06,-0.005752332859186376,1.4843484007371745e-11,3.274967301185643e-06,3.194377675282583e-06,-5.6122492784433514e-05,-9.942348391466322e-07,-6.975935166410486e-09,1085.7237268537149,0.06666884989623646,8.276080642946301e-09,2.3149172950626706e-10,1.906212606472909e-12,2.5796360817770553e-07,-9.94237613014604e-07,-1.91834402456873e-05,-7.02558753965867e-06,0.06666884989623646,1.3333760257244633,9.770758665563497e-06,7.3900715354321665e-09,3.0341745959414337e-09,2.665256160410993e-07,-6.974873092656881e-09,-7.023735138752015e-06,-0.0057523328591863624,8.27608064294656e-09,9.770758665563504e-06,0.012803751470254851,1.1867485381405567e-09,6.23930404551249e-06,6.112809759162201e-06,1.1626509144150961e-10,3.6716116132095884e-09,1.4843484007384867e-11,2.3149172950475065e-10,7.390071535420716e-09,1.1867485381404006e-09,0.618033989016088,9.41330994144671e-13,8.230338609436326e-09,-7.773188880128758e-13,1.5428619759510836e-10,3.2749673011145454e-06,1.9062126064626402e-12,3.0341745959437593e-09,6.2393040455023345e-06,9.413309941391602e-13,6.233395294923356e-07,6.079726264200693e-07,1.2979902146672866e-07,1.317904536551849e-07,3.1943776752367795e-06,2.579636081777376e-07,2.665256160405756e-07,6.112809759153697e-06,8.230338611717828e-09,6.079726262431251e-07,20.506250885619625
1074,-1.1079769081026667,-0.009822636774186664,0.06521901267029231,-0.3022604653700251,-0.00903174446728484,-0.2470268252270711,1.8939504616301315,9.597813979557256e-07,-4.609563525635043e-06,0.0,0.0,-0.2603694200515747,0.0,0.0,0.014365210197865963,1.8939202714738541,0.0,0.0,0.0,0.0,0.005419119280263618,0.0,0.0,0.0022496206712490537,3.0190156277365432e-05,9.597813979557256e-07,0.0,1086.7336357438073,0.06666868617070099,7.127531149203084e-09,-5.6269874684877655e-05,-9.942674184850197e-07,-6.975138382995682e-09,1.1467798091311766e-10,-8.437141225010339e-13,1.297336085146598e-07,0.06666868617070097,1.3333728680394434,8.614565305767484e-06,-9.942706039006598e-07,-1.9180184048723862e-05,-7.025270950557279e-06,3.827152534301949e-09,5.592022727812863e-11,1.3470795585717666e-07,7.1275311492031766e-09,8.614565305767623e-06,0.01185649051161629,-6.976086788416333e-09,-7.024220293977332e-06,-0.005754291471419754,5.93266765544787e-11,3.0871384392182027e-06,3.0122047650563264e-06,-5.626987468487775e-05,-9.942706039006613e-07,-6.9760867884163425e-09,1086.7337271787683,0.0666688500217581,8.276905250759409e-09,2.3245755928485558e-10,1.9526469739727233e-12,2.579864238583332e-07,-9.94267418485021e-07,-1.9180184048723838e-05,-7.024220293977387e-06,0.06666885002175807,1.3333760200207934,9.769551096909891e-06,7.363519573924091e-09,3.062009264883995e-09,2.6627983321728936e-07,-6.975138382995852e-09,-7.025270950557296e-06,-0.005754291471419798,8.276905250759513e-09,9.769551096909805e-06,0.012804451197704902,1.157207303273037e-09,6.200141657702894e-06,6.073939927493046e-06,1.1467798091293416e-10,3.8271525342336935e-09,5.93266765397906e-11,2.3245755928405942e-10,7.363519573911971e-09,1.15720730327824e-09,0.6180339890160877,9.31333829628942e-13,8.230321932530482e-09,-8.437141225246247e-13,5.5920227272133324e-11,3.0871384392133543e-06,1.952646973998456e-12,3.0620092648669556e-09,6.200141657740394e-06,9.313338296413104e-13,6.233412117146539e-07,6.079740371507134e-07,1.2973360851459387e-07,1.3470795585659564e-07,3.0122047650541813e-06,2.5798642385833876e-07,2.6627983321684393e-07,6.07393992749642e-06,8.2303219301449e-09,6.079740371145448e-07,20.50625088562064
